userId,eventId,rating,timestamp
4,578,5,949918927
4,487,5,949918994
4,1429,4,949919763
4,931,5,949896070
4,642,4,949982239
4,1038,4,949896114
4,987,5,949811603
4,268,5,949896070
4,572,5,949896070
4,274,3,949896070
4,825,5,949918764
4,134,4,949811559
4,1175,3,949896309
4,1923,5,949895772
4,307,5,949919556
4,565,4,949918927
4,1909,4,949811603
4,1153,4,949918994
4,1867,5,949918994
4,491,4,949810302
4,1363,5,949982274
4,755,5,949918875
4,822,4,949896275
4,1984,1,949895993
4,947,5,949810582
4,979,5,949810261
4,1169,3,949918671
4,845,4,949896497
4,621,4,949896497
4,1583,5,949811523
4,300,5,949810582
4,1489,4,949778714
4,1591,1,949896521
4,37,5,949919399
4,1424,5,949811490
4,1021,4,949811603
4,1806,5,949896070
4,593,5,949811738
4,1983,3,949811230
4,1945,3,949918875
4,956,5,949896114
4,1110,5,949896377
4,1412,2,949896309
4,648,1,949896309
4,1410,4,949810534
4,1953,5,949811559
4,1532,5,949896070
4,1897,3,949896015
4,1008,5,949918807
4,1840,5,949810261
4,1818,3,949896543
4,1121,5,949949444
4,1962,4,949811559
4,1496,5,949919419
4,51,5,949919656
4,1839,4,949918715
4,371,4,949896275
4,157,4,949811603
4,63,5,949919738
4,240,4,949918904
4,700,2,949778946
4,1152,4,949811523
4,338,5,949918970
4,1411,4,949919738
4,223,3,949919845
4,1942,5,949895732
4,192,2,949982238
5,1071,4,1163374957
5,1095,4,1163374952
5,465,4,1163374639
5,435,4,1163374242
5,1005,4,1163374404
5,315,3.5,1163373762
5,375,4.5,1163373208
5,38,3.5,1163373636
5,1054,4,1163374152
5,415,4,1163373752
5,1055,4,1163373755
5,278,4,1163373610
5,1415,4,1163374477
5,405,4.5,1163373718
5,1049,4,1163374392
5,1690,3.5,1163373551
5,1970,4,1163374190
5,1256,5,1163373711
5,871,3.5,1163374993
5,245,2.5,1163373651
5,155,3.5,1163373135
5,293,4,1163374286
5,693,4,1163373316
5,1280,5,1163373103
5,1686,3,1163374173
5,1814,2.5,1163374239
5,1679,4,1163374582
5,735,4,1163374495
5,8,5,1163373044
5,1568,3.5,1163374165
5,1592,4.5,1163374608
5,1466,3.5,1163374562
5,548,4,1163374214
5,1067,4,1163373744
5,1876,4,1163374601
5,1186,4.5,1163374251
5,1378,4.5,1163373726
5,1985,4,1163373675
5,499,4,1163374324
5,887,3.5,1163374593
5,1129,1.5,1163373188
5,1454,5,1163373109
5,889,4,1163373276
5,1381,4,1163373251
5,964,3.5,1163374184
5,370,4,1163373193
5,895,3.5,1163374290
5,1303,4,1163373679
5,1687,4.5,1163373293
5,1468,4,1163374246
5,784,3.5,1163373743
5,84,3.5,1163374947
5,1980,3.5,1163374278
5,1759,3.5,1163374127
5,1930,3.5,1163374263
5,448,3.5,1163374408
5,1803,4,1163374137
5,635,3.5,1163373148
5,1951,4.5,1163374235
5,1736,3.5,1163374198
5,504,4,1163373273
5,1357,4,1163375025
5,774,3.5,1163373696
5,857,4.5,1163375145
5,1191,3.5,1163374103
5,1576,3.5,1163374354
5,1988,4.5,1163375033
5,760,3.5,1163375131
5,910,3,1163373548
5,536,4.5,1163373616
5,1692,3.5,1163374995
5,128,4.5,1163373299
5,1388,4.5,1163373606
5,1629,4,1163374443
5,482,3.5,1163374206
5,392,4.5,1163374389
5,1606,3,1163373688
5,36,4,1163374533
5,1995,3.5,1163374491
5,1780,4,1163374572
5,1212,4,1163373626
5,1240,4,1163374455
5,1906,2.5,1163373238
5,1735,4,1163374511
5,50,4,1163374742
5,21,4,1163374381
5,15,3.5,1163374118
5,1091,4.5,1163373593
5,1666,4,1163374426
5,879,4.5,1163374340
5,524,4.5,1163374702
5,1931,3.5,1163374177
5,1438,5,1163374211
5,326,4,1163374517
5,833,4.5,1163374227
5,1981,4,1163374275
5,1561,4.5,1163374283
5,550,4,1163374144
5,1481,4,1163374167
5,1007,4.5,1163374357
6,1694,4,1109258212
6,1977,2,1108134263
6,1502,2,1109258228
6,1000,5,1108134539
6,333,4,1108134269
6,562,4,1108134299
6,1220,5,1108134266
6,1304,4.5,1108134284
6,458,4.5,1109258196
6,1354,4.5,1108134309
6,1323,4.5,1108134339
6,414,2,1109258181
6,25,2,1109258179
6,622,2,1109258281
6,1881,2,1109258194
6,1987,0.5,1108134334
6,1443,3,1108134344
6,1527,3,1108134289
6,519,4,1109258270
6,259,4,1109258285
6,404,4,1109258175
6,1550,3.5,1108134291
6,464,3,1109258245
6,1744,4,1108134293
6,1147,1,1109258202
6,1117,2,1108134271
6,943,4,1108134274
6,1093,3,1109258257
6,297,4.5,1108134545
6,12,3,1109258199
6,596,1,1108134337
6,1725,4,1109258183
6,1319,3.5,1109258250
6,1848,1.5,1109258190
6,391,1.5,1109258217
6,1793,1.5,1109258226
6,277,5,1108134311
6,817,3,1108134534
6,1078,5,1108134519
6,1109,4,1108134524
6,811,3.5,1108134526
6,691,4,1108134537
6,1026,3,1108134531
6,1872,4.5,1108134521
7,143,3,851866703
7,18,3,851869035
7,1471,3,851867289
7,1589,3,851868750
7,247,4,851867861
7,65,4,851866901
7,85,3,851866744
7,1599,5,851868188
7,493,4,851866720
7,304,4,851866704
7,1543,4,851868206
7,577,2,851868704
7,426,3,851868705
7,727,5,851869062
7,1577,3,851868188
7,1244,2,851869161
7,586,5,851868187
7,253,3,851868524
7,1206,3,851867345
7,47,3,851867621
7,1810,3,851867941
7,762,3,851868188
7,396,3,851867436
7,503,3,851868020
7,1013,3,851867790
7,757,3,851869291
7,876,4,851869291
7,1885,4,851869161
7,82,3,851867669
7,896,4,851868246
7,302,3,851867688
7,1783,4,851869035
7,394,4,851868019
7,754,4,851868044
7,630,3,851869140
7,1012,4,851868186
7,479,3,851868863
7,1456,4,851868020
7,1518,3,851868044
7,1266,3,851868074
7,1241,4,851866806
7,1524,3,851866744
7,459,5,851868019
7,1384,2,851866784
7,974,1,851866704
7,656,1,851866763
7,778,5,851868020
7,243,3,851866703
7,921,2,851866744
7,320,4,851868289
7,959,3,851869102
7,1602,3,851866744
7,1132,4,851867320
7,199,4,851867289
7,580,3,851868308
7,514,3,851867553
7,1781,3,851869103
7,1404,4,851867289
7,188,5,851868019
7,331,5,851869034
7,1869,3,851867289
7,419,5,851869035
7,1116,5,851869034
7,772,4,851867379
7,61,5,851868044
7,872,5,851868246
7,543,4,851868321
7,1889,4,851869062
7,1080,5,851868289
7,932,3,851867436
7,1105,4,851869080
7,1825,3,851867436
7,1631,4,851868332
7,1826,4,851867401
7,1993,3,851867320
7,726,3,851868471
7,763,4,851868471
7,861,3,851867401
7,1535,3,851866935
7,1336,3,851869160
7,712,3,851869102
7,897,2,851869230
7,1353,4,851869035
7,272,3,851869140
7,1474,3,851869062
7,828,3,851867688
7,813,5,851866978
7,41,1,851869140
8,1905,5,1154465405
8,442,2.5,1154389572
8,978,5,1154464836
8,52,5,1154400173
8,954,4,1154473268
8,681,3.5,1154464829
8,347,2,1154389420
8,756,4,1154465380
8,262,5,1154464714
8,1070,4,1154400390
8,1281,4.5,1154400475
8,1433,3.5,1154389356
8,1528,2,1154400357
8,1790,5,1154400170
8,1967,5,1154389386
8,95,4,1154464853
8,1850,4.5,1154464833
8,1029,4,1154400284
8,1615,3.5,1154389432
8,1158,5,1154400181
8,830,3.5,1154464841
8,624,4,1154464887
8,1365,4,1154464730
8,102,4,1154464769
8,1886,4,1154465573
8,1077,4,1154465394
8,44,4,1154465555
8,1009,4,1154464811
8,1616,3,1154465230
8,96,4,1154464747
8,646,4,1154464720
8,1367,3.5,1154400465
8,1769,0.5,1154474527
8,1782,4,1154465285
8,126,3,1154400324
8,893,4,1154465235
8,1302,3,1154389408
8,1705,3.5,1154464990
8,1059,5,1154389385
8,542,4,1154389491
8,185,4,1154473252
8,367,3,1154400308
8,1089,5,1154400458
8,651,3.5,1154389528
8,332,5,1154473322
8,567,4,1154473259
8,238,3,1154389460
8,1486,3,1154465222
8,662,4.5,1154464735
8,912,4.5,1154400414
8,1463,4,1154464850
8,496,5,1154473217
8,1086,3.5,1154389340
8,1010,3.5,1154400351
8,1817,5,1154464889
8,790,5,1154464738
8,919,3.5,1154464944
8,518,4.5,1154464717
8,1455,2.5,1154389541
8,1285,4.5,1154465558
8,378,3.5,1154400340
8,1760,3.5,1154473419
8,1926,3,1154400360
8,625,4.5,1154464950
8,1155,5,1154473364
8,1625,4,1154464901
8,1435,4.5,1154400266
8,281,5,1154400441
8,138,3.5,1154400198
8,348,4,1154389482
8,1697,4,1154465526
8,269,4.5,1154464873
8,48,3.5,1154400245
8,732,4.5,1154465279
8,748,5,1154464905
8,1922,4,1154464915
8,434,2.5,1154400334
8,618,3.5,1154464808
8,874,3.5,1154400398
8,867,4.5,1154400383
8,1604,4,1154465373
8,1036,3.5,1154464819
8,1996,3.5,1154389449
8,457,5,1154400236
8,1581,3.5,1154389552
8,1775,4.5,1154400449
8,616,4,1154464756
8,1680,4,1154400407
8,209,4,1154465399
8,1998,3,1154465385
8,1237,4,1154464762
8,976,3.5,1154400444
8,1999,4,1154389474
8,1699,3,1154400191
8,791,4,1154464895
8,1827,5,1154465296
8,973,3,1154400253
8,303,3.5,1154400294
8,554,4,1154464753
8,1585,4,1154465367
8,1301,4,1154464994
8,1216,2.5,1154400471
8,1246,4.5,1154464868
8,761,4,1154465499
8,151,3,1154465548
8,46,3.5,1154465243
8,1296,4.5,1154473310
8,1899,4.5,1154400263
8,620,4.5,1154464726
8,239,3.5,1154400423
8,1188,3.5,1154473088
8,1918,3.5,1154473264
8,130,2,1154473042
8,406,3.5,1154473022
8,27,3,1154473014
8,156,3,1154473017
9,421,4,938629179
9,1465,4,938628337
9,1396,3,938628655
9,898,5,938629110
9,168,3,938628897
9,6,4,938628966
9,1914,4,938628777
9,717,4,938628577
9,1643,5,938628843
9,276,5,938628337
9,280,4,938628843
9,1634,5,938628843
9,1851,2,938628337
9,314,5,938629250
9,402,3,938629470
9,1974,4,938628655
9,1835,4,938628450
9,1641,3,938628655
9,489,2,938628777
9,1004,4,938629341
9,1284,4,938629054
9,1792,5,938628690
9,552,4,938628966
9,1445,3,938629470
9,72,5,938628966
9,1915,4,938629341
9,22,4,938629522
9,913,4,938629747
9,865,4,938629053
9,460,3,938629053
9,456,3,938628777
9,1376,4,938628897
9,1982,4,938629341
9,1148,2,938629250
9,1542,4,938628843
9,527,4,939122916
9,1224,4,938628577
9,147,2,938629681
9,251,3,938629681
9,1127,4,938628966
9,1664,2,938629341
9,750,5,938628450
9,983,3,938628843
9,1900,4,938627748
9,172,4,938629681
10,1058,5,942766420
10,711,4,942766793
10,1646,4,942766515
10,298,3,942766603
10,1282,4,942766603
10,1767,3,942767328
10,928,4,942766974
10,208,3,942767258
10,1347,3,942766420
10,1580,2,942767328
10,1539,4,942767328
10,205,4,942767258
10,1076,4,942767258
10,1613,4,942767258
10,617,4,942767258
10,1221,4,942767258
10,742,3,942767328
10,81,4,942767258
10,1678,4,942767258
10,1619,5,942766420
10,549,4,942766420
10,1746,3,942766725
10,1588,3,942766845
10,715,5,942767029
10,1209,3,942766679
10,1921,4,942766472
10,1990,5,942766472
10,538,2,942766845
10,413,5,942766515
10,339,3,942766472
10,841,5,942766991
10,1391,4,942767328
10,709,2,942767328
10,1492,4,942766845
10,461,5,942766515
10,1573,5,942766109
10,940,3,942766251
10,1652,3,942766213
10,657,4,942766029
10,1823,3,942766164
10,1258,4,942765978
10,1275,2,942766213
10,1308,5,942767121
10,358,2,942766251
10,1243,3,942766059
10,515,4,942767571
11,1140,5,1391658537
11,1624,1,1391656827
11,1090,4,1391657561
11,444,3,1391657297
11,1196,5,1391658423
11,1969,4.5,1391658505
11,1470,3.5,1391656845
11,1770,5,1391658556
11,1072,4.5,1391658634
11,294,5,1391658440
11,513,5,1391658667
11,397,3,1391657062
11,1495,3.5,1391657376
11,308,4.5,1391657543
11,1044,3,1391658583
11,1902,3,1391657112
11,904,3,1391658601
11,1683,5,1391657861
11,171,5,1391658574
11,153,5,1391658450
11,1217,4,1391657605
11,91,4.5,1391657459
11,225,3.5,1391657720
11,584,4.5,1391658141
11,1469,4,1391658115
11,113,4.5,1391658399
11,799,3,1391658137
11,409,4,1391658210
11,213,3.5,1391658218
11,1066,4,1391658385
11,1809,4.5,1391658311
11,1403,4.5,1391658125
11,637,4,1391658270
11,1757,4,1391658186
11,1517,4,1391657924
11,1892,4,1391657610
11,838,5,1391658157
11,511,5,1391657798
12,1261,3,968045587
12,1623,1,968045407
12,639,3,968045438
12,1941,2,968045353
12,198,1,968045732
12,1497,4,968045680
12,566,3,968045764
12,452,1,968045500
12,1125,2,968045561
12,69,3,968045500
12,900,1,955407153
12,354,5,968045353
12,1908,5,955407153
12,381,2,968045354
12,678,5,968045354
12,667,1,955407153
12,441,1,968045475
12,1738,4,968045475
12,497,2,968045438
12,925,3,968045529
12,470,2,955407153
12,111,2,968045475
12,1372,4,968045680
12,1512,1,968045475
12,83,2,968045764
12,311,4,968045407
12,30,2,968045732
12,1626,1,968045379
12,224,3,968045649
12,603,2,968045354
12,1893,4,968045529
12,645,1,968045732
12,725,4,968045379
12,363,4,955407153
12,1484,3,968045619
12,749,2,968045680
12,176,2,968045619
12,1324,1,968045232
12,1101,5,968045232
12,730,3,968045232
12,766,4,968045232
12,977,1,968045198
12,1490,3,968045198
12,574,3,968045172
12,553,5,968045142
12,1578,2,968045142
12,117,2,968045106
12,88,4,968045106
12,1500,2,968045074
12,1620,1,968045074
12,1822,3,968045015
12,965,5,968045015
12,685,3,968045015
12,210,5,968045015
12,16,2,968044981
12,1164,2,968044981
12,1936,3,968044981
12,1833,5,968044949
12,1959,3,968044949
12,387,2,968044949
12,1190,4,968045173
13,1877,5,1331380058
13,1042,2.5,1331380914
13,1440,4,1331380038
13,432,4,1331379348
13,819,3.5,1331380895
13,570,4.5,1331380029
13,1289,5,1331380018
13,1753,4.5,1331379479
13,1402,3,1331380025
13,1112,3.5,1331379485
13,1100,4,1331380901
13,1791,4,1331379483
13,1663,3,1331380851
13,343,4,1331380062
13,1762,4,1331379366
13,888,3.5,1331380871
13,1513,3,1331379520
13,534,4,1331380814
13,765,2.5,1331380845
13,998,3,1331379386
13,1964,4,1331380745
13,1677,4,1331380741
13,575,3,1331380888
13,1653,3.5,1331379777
13,398,4,1331379470
13,797,3,1331380765
13,1092,3,1331380731
13,854,3,1331379494
13,330,3,1331380761
13,971,3,1331380738
13,1450,4,1331380752
13,1650,3.5,1331379342
13,24,3.5,1331379599
13,244,3,1331379574
13,411,4,1331380721
13,1373,4.5,1331379506
13,510,2.5,1331379589
13,1247,3.5,1331379530
13,1706,4.5,1331380145
13,1487,3.5,1331380834
13,589,4.5,1331380883
13,141,4,1331380785
13,451,4.5,1331380734
13,751,4,1331380159
13,179,4.5,1331380306
13,7,3.5,1331380782
13,883,4.5,1331380873
13,1075,4.5,1331380830
13,1874,4,1331379748
13,1719,4,1331380725
13,863,4.5,1331380387
13,1519,4.5,1331380390
13,1431,3,1331379985
14,1068,1,976243997
14,473,4,976243997
14,1050,3,976243912
14,1130,3,976244179
14,638,2,976244179
14,319,3,976244471
14,1060,3,976243933
14,1494,2,976244131
14,1355,3,976244313
14,775,2,976244367
14,454,3,976244524
14,561,2,976244287
14,161,4,976244591
14,1669,2,976244564
14,380,5,976244313
14,1151,3,976243997
14,500,3,976244423
14,777,4,976244205
14,809,3,976244107
14,99,4,976244343
15,309,2,997938310
15,1913,2,1134521380
15,1360,4.5,1093070098
15,666,4,1040205753
15,674,3,1093028290
15,379,2.5,1093028381
15,558,2.5,1166586286
15,75,3.5,1093070150
15,66,3,997939404
15,104,1,1093028409
15,344,4.5,1058249528
15,54,2.5,1093070415
15,707,3,1033345172
15,469,4,997938466
15,1857,3,997938310
15,350,1,1033345287
15,687,2.5,1093028334
15,4,3,1122576665
15,412,5,1054449816
15,1011,5,997938500
15,1521,2.5,1093070271
15,1006,2,1093028336
15,1658,0.5,1093070467
15,860,5,1044220302
15,1306,3,1166587063
15,864,1.5,1093028331
15,810,4,1134522072
15,296,1,1093070113
15,1316,2,1166586594
15,1805,3,1040205792
15,1019,5,997938500
15,781,2.5,1093070156
15,1704,4,997938358
15,1507,3.5,1245362506
15,1242,3.5,1134521543
15,918,5,1075142933
15,390,3,997939380
15,467,1,1128274517
15,776,2,1052896975
15,794,0.5,1093028411
15,594,3,1093028319
15,1898,4,997938676
15,1927,2,1166586021
15,660,4,997938413
15,985,3,1093028183
15,1458,2.5,1166586376
15,1843,1,1093070329
15,1721,4,1166587180
15,122,4,1046209579
15,1462,3,1166586276
15,436,2,1052896916
15,1406,1,1193435347
15,407,2,1093070170
15,1642,1.5,1134521967
15,908,1.5,1193435482
15,1064,2,1033345241
15,1162,4.5,1054449903
15,641,1,1349622582
15,508,4,997939415
15,737,1,1134521432
15,1374,1,1033345068
15,214,3.5,1093028308
15,1647,4,1033345227
15,1423,4,1033344772
15,1123,4,997939415
15,1330,3.5,1166586251
15,1682,5,997938656
15,1954,2,997938567
15,1349,2,1093070318
15,1587,2,1093028328
15,1702,5,997938437
15,119,1,1058250479
15,981,2,1093028372
15,438,1,1093028298
15,619,5,997938567
15,101,5,997938771
15,1508,4,1054449869
15,144,5,997938737
15,969,4,997938894
15,1603,4,1052897100
15,840,3,1052896866
15,958,1,1093028399
15,1811,2,997938727
15,10,2.5,1120209787
15,1644,1.5,1093028255
15,1451,2,997938391
15,535,2.5,1122576622
15,927,3,1058250589
15,723,2,1093028220
15,531,3,997939193
15,490,3,1093070088
15,1122,0.5,1122576667
15,1434,1,1058250631
15,588,3.5,1058250490
15,1932,4,997939065
15,11,2,1374637824
15,1491,3.5,1122576670
15,611,2,1443385370
15,1534,3,1465793100
15,152,3.5,1054449871
15,258,4,1033344267
15,56,4,997939179
15,1516,3.5,1166586661
15,123,1,1465955324
15,1082,4,1132469126
15,665,3,1093028320
15,273,1,1093070102
15,690,2.5,1058250627
15,1520,4,997938322
15,803,1,1193435522
15,1094,3,1093028323
15,1333,5,997938567
15,1335,2.5,1134521456
15,1300,3,1166586067
15,1598,3,1093028384
15,445,3,997939193
15,1718,3,1166586748
15,1341,1,997938905
15,1608,0.5,1093070332
15,968,4,1093028414
15,963,3,1035258747
15,1325,1.5,1093028394
15,1030,2,1093028389
15,569,3.5,1443384915
15,228,2.5,1166586387
15,1566,4,997937239
15,614,3,1033345148
15,2,2,1093028325
15,260,1.5,1240203835
15,1150,5,997938438
15,349,3,1093070381
15,1427,5,997938676
15,1819,2,997939055
15,1579,4,1033344257
15,261,3.5,1361078504
15,1541,3,1166586512
15,1731,3,1141391972
15,993,2,1093028377
15,1773,1,1093028322
15,1799,0.5,1093028161
15,787,4,997938451
15,1935,3,1093028142
15,495,4,997939162
15,1053,5,997938500
15,1553,2.5,1245021392
15,713,2.5,1093028267
15,1231,5,997938500
15,1134,3,1052896916
15,643,2.5,1093070326
15,1789,1.5,1134521628
15,1482,4,1093028231
15,1526,2,1035258608
15,301,3,997939348
15,1855,3,1052896916
15,23,2,1052896867
15,1841,3,1093028406
15,1498,3,1033345122
15,1925,2,1166586237
15,686,3.5,1093028260
15,13,1,1093028237
15,1557,3,997938288
15,992,2.5,1166586565
15,547,4,997938438
15,145,2,1093070454
15,1801,4,1054450167
15,1181,2.5,1093028151
15,649,2.5,1093070207
15,661,3,1033344834
15,1957,0.5,1093028395
15,1976,1.5,1134521382
15,1947,3,1136904835
15,1610,5,997938391
15,1555,1,1128274713
15,598,4.5,1054450008
15,455,3.5,1134522085
15,604,1,1166586002
15,779,2,1166586995
15,633,4,1035258747
15,114,5,997938703
15,1368,4,997938567
15,1322,5,1058250570
15,474,5,997938346
15,1660,5,997938346
15,1024,5,997938500
15,902,4,997939604
15,1172,2.5,1122576681
15,882,4,1058250459
15,1772,5,997938140
15,1168,4,1416119525
15,1359,1.5,1058250501
15,462,1,1128274460
15,131,3,997938737
15,1171,3.5,1093070090
15,949,1,1040205624
15,1342,5,997938727
15,1018,5,997938358
15,1278,3,1044219825
15,626,1,1058250466
15,1283,3,997938800
15,1259,4,997939453
15,236,2,1166586619
15,1436,2,1034544304
15,1039,4,997938528
15,941,5,997938905
15,1479,2.5,1348976598
15,1045,1.5,1166586136
15,1399,4,1054450184
15,1420,3,997938603
15,1197,4,997937239
15,820,3,997938787
15,1975,2,1122576683
15,1098,4,997938528
15,92,2.5,1193436089
15,165,2,1166586415
15,1192,4,1033345199
15,525,4,1040205624
15,1108,4,997938466
15,917,2.5,1458506296
15,184,3,1093070163
15,1236,1,1055439464
15,1327,4,997939162
15,1948,2.5,1345397949
15,1994,2.5,1128274586
15,1043,3.5,1386368101
15,1320,3,997938288
15,150,4,1054449673
15,1449,3,1193435335
15,1778,4,997938862
15,903,3,997938771
15,697,4,1033344257
15,1195,2,1443384910
15,1366,4.5,1166586456
15,1041,3.5,1361078481
15,1656,5,997938760
15,1595,5,997938438
15,800,1,1040205753
15,1382,4,997939111
15,970,1,1093070386
15,149,4,997938528
15,935,3.5,1345398232
15,1305,4,997938784
15,35,2,997939111
15,1023,5,997938438
15,346,3,1044347743
15,1348,5,997938822
15,682,4.5,1345398245
15,984,5,997938466
15,1651,1.5,1058250487
15,1847,3,1166586696
15,1022,3,997938749
15,613,4,997938203
15,952,1.5,1054271469
15,892,2,1055439440
15,520,4,997939207
15,1529,3,997938203
15,154,1,1093070109
15,1856,5,997938712
15,812,4,997939614
15,58,4,997938288
15,758,4,1034544304
15,597,4,997938800
15,369,3,1044347881
15,437,4,1054450216
15,78,3,997938727
15,1888,4,1054450238
15,878,3.5,1166586368
